YEAR,STANDARD,BOYSPASS,GIRLSPASS
2000,PRIM,99.0564198728156,99.78613718753111
2000,SECOND,97.627475186502,96.12710794865264
2000,TECH,98.4520797925741,96.06241198090764
2001,PRIM,98.68551185390295,100.145337797349
2001,SECOND,99.62417766967089,96.53637143603584
2001,TECH,79.32468230849997,96.54862912270585
2002,PRIM,98.04772545726377,100.25411944768956
2002,SECOND,94.05632952280705,93.22655469262475
2002,TECH,90.21931614878687,88.74101699965885
2003,PRIM,98.6210490680101,100.09757134324889
2003,SECOND,93.63497066522255,98.71293123017051
2003,TECH,95.22696797786548,80.35288506440303
2004,PRIM,99.66378265749935,100.15158691743974
2004,SECOND,95.64558303307615,93.6247966439127
2004,TECH,90.60853862103978,79.93392266118448
2005,PRIM,98.34996732352954,99.50955825441555
2005,SECOND,95.03214230641704,98.33824958382213
2005,TECH,97.1489126765224,98.00093107963616
2006,PRIM,99.02705880733392,99.85509438983236
2006,SECOND,99.67816604263706,95.16416058502038
2006,TECH,77.64695586726485,84.18078580285346
2007,PRIM,99.23272283454475,100.12497947583797
2007,SECOND,93.33097203035229,99.40417626087023
2007,TECH,81.17510085760429,84.33931366214205
2008,PRIM,99.1835075371639,99.44502812798915
2008,SECOND,93.61566100041652,92.7105664912365
2008,TECH,96.07542389250253,81.97549908303439
2009,PRIM,99.65054453459527,99.13438958845784
2009,SECOND,96.3010187191586,93.30204281107139
2009,TECH,85.71527589233725,88.3150972324843
2010,PRIM,99.56647697742967,100.15280517193628
2010,SECOND,96.04724142138207,93.0352099493933
2010,TECH,90.55184116004457,76.57868196548839
2011,PRIM,98.22115435588546,100.26732848226476
2011,SECOND,97.55598567418558,94.48206704328746
2011,TECH,78.3650017969623,98.02605536202306
2012,PRIM,99.89138344161145,99.81282900678279
2012,SECOND,99.23124584951763,94.7938456335946
2012,TECH,95.44712585515391,84.96744899127397
2013,PRIM,99.23859043012949,100.12285267479758
2013,SECOND,95.28304876687089,94.17497599273105
2013,TECH,91.16218107871049,76.51581561509163
2014,PRIM,99.18963171821264,99.95644432470863
2014,SECOND,99.27829718658187,99.69062093555601
2014,TECH,88.30597422909179,97.37336622039777
2015,PRIM,98.45597035526029,99.8741846853411
2015,SECOND,98.93845118779717,99.98108587360743
2015,TECH,86.11240786715899,87.35713635852724
2016,PRIM,98.19706141825307,100.31960749411834
2016,SECOND,98.42015723817104,98.20355009908742
2016,TECH,86.48516327625602,89.61386294401152
2017,PRIM,98.9410182797763,99.62466426179616
2017,SECOND,94.050430736353,98.43175982631385
2017,TECH,78.79941270511354,87.6936635409953
2018,PRIM,98.4670500226361,100.1302876437528
2018,SECOND,93.35432574714629,94.1793291605423
2018,TECH,96.18430162581664,96.45334834709259
2019,PRIM,99.08318832691727,99.85606172937567
2019,SECOND,93.37973921595699,96.29620602291922
2019,TECH,89.2284303653807,87.81453745031709
2020,PRIM,99.85640868359917,99.07941305845613
2020,SECOND,93.1387380439438,94.29786566907494
2020,TECH,90.18757652669116,82.52704937741316
2021,PRIM,99.69467175748586,99.93106254804472
2021,SECOND,99.37876014655193,91.19341381637557
2021,TECH,83.98414892546721,77.9378399490455
2022,PRIM,98.33626075220182,99.42863901172554
2022,SECOND,95.8206161045904,93.85023942333927
2022,TECH,84.75988981580508,89.28122056149122


year,State,STANDARD,BOYS,GIRLS
2000,Nagaland,PRIM,98.01416602057664,99.4647052341955
2000,Nagaland,SECOND,96.94656042322869,98.35331032114425
2000,Nagaland,TECH,79.10455465667918,98.47222514572863
2000,Odisha,PRIM,98.8304774883245,99.0086775360737
2000,Odisha,SECOND,98.27352782114355,93.76522903630585
2000,Odisha,TECH,93.3371235952442,95.51274477862702
2000,Punjab,PRIM,98.34649226237988,99.16033936143742
2000,Punjab,SECOND,94.1545177976452,98.40891026749368
2000,Punjab,TECH,99.050010859253,99.93890232293569
2000,Rajasthan,PRIM,98.17288264750529,99.14007558181585
2000,Rajasthan,SECOND,99.41896182533462,91.44632372742349
2000,Rajasthan,TECH,85.68762224739939,99.04588814381097
2000,Sikkim,PRIM,99.02971689205778,99.35178277689877
2000,Sikkim,SECOND,98.12984350604765,94.84982057943762
2000,Sikkim,TECH,76.86657923603573,98.18977340837495
2000,Tamil Nadu,PRIM,98.24873017369136,99.0829033637009
2000,Tamil Nadu,SECOND,93.59796166652565,97.98128521893905
2000,Tamil Nadu,TECH,77.98543781260233,82.5455114794062
2000,Telangana,PRIM,99.49375787391897,99.33831213696887
2000,Telangana,SECOND,98.12538354828766,98.87778671590829
2000,Telangana,TECH,83.31050815766723,95.99457247679685
2000,Tripura,PRIM,98.90401490339748,100.11484021145512
2000,Tripura,SECOND,95.59837507718811,91.59794805581468
2000,Tripura,TECH,83.93559507836156,75.45537947856954
2000,Uttarakhand,PRIM,98.39782655517527,100.25443312495157
2000,Uttarakhand,SECOND,96.14775216555552,99.44983661472921
2000,Uttarakhand,TECH,86.06223121822434,83.77021717431786
2000,Uttar Pradesh,PRIM,99.43237740377042,100.13404792313254
2000,Uttar Pradesh,SECOND,95.84310145043443,91.48179071656978
2000,Uttar Pradesh,TECH,88.03742544275588,85.71360714055486
2000,West Bengal,PRIM,99.64727467939417,99.17258214462423
2000,West Bengal,SECOND,99.4064425768536,98.36929519526731
2000,West Bengal,TECH,93.02014833464919,89.97659767686523
2000,Andaman and Nicobar Islands,PRIM,98.66897315959501,100.30150681048973
2000,Andaman and Nicobar Islands,SECOND,94.53167922168176,94.20002518236983
2000,Andaman and Nicobar Islands,TECH,80.31244770198981,86.75328772170019
2000,Chandigarh,PRIM,99.46476134176747,99.81429386193123
2000,Chandigarh,SECOND,96.06799922037064,91.78423748968336
2000,Chandigarh,TECH,98.68992796966747,76.91778930881925
2000,Dadra and Nagar Haveli,PRIM,99.4467934001399,100.47830677048454
2000,Dadra and Nagar Haveli,SECOND,97.76319294459591,95.87435048326641
2000,Dadra and Nagar Haveli,TECH,84.62389854082467,93.75698550256497
2000,Daman and Diu,PRIM,98.17524703368457,100.32202365559722
2000,Daman and Diu,SECOND,93.9652136032861,98.80068115421832
2000,Daman and Diu,TECH,84.57413973513428,76.68106945493881
2000,Delhi,PRIM,99.23625500225562,100.45142718940147
2000,Delhi,SECOND,96.5260650000746,95.25273030807938
2000,Delhi,TECH,77.5994704613092,77.06496069430857
2000,Lakshadweep,PRIM,98.58376991215778,99.7498513052856
2000,Lakshadweep,SECOND,95.9367186661993,92.33330128069903
2000,Lakshadweep,TECH,99.65291216839998,86.81984758687501
2000,Puducherry,PRIM,98.06689109463755,99.29039828623517
2000,Puducherry,SECOND,98.39049716222652,93.8695291149579
2000,Puducherry,TECH,82.22858462508607,84.28365806703775
2001,Andhra Pradesh,PRIM,99.29713238069745,99.20585109119746
2001,Andhra Pradesh,SECOND,99.71811152383889,98.98605665965306
2001,Andhra Pradesh,TECH,88.50108315553891,78.59722902624944
2001,Arunachal Pradesh,PRIM,98.10353226126702,99.08817875165387
2001,Arunachal Pradesh,SECOND,95.00527985146799,91.81982382113097
2001,Arunachal Pradesh,TECH,75.52424793738814,99.38250591550565
2001,Assam,PRIM,99.42487890780154,99.45309397494361
2001,Assam,SECOND,98.12852979244167,91.59551596591885
2001,Assam,TECH,95.28250726125496,75.57379626982585
2001,Bihar,PRIM,99.10985494475267,100.43281233334935
2001,Bihar,SECOND,99.27811345952313,97.74243787576087
2001,Bihar,TECH,89.70223485514924,88.67991895331133
2001,Chhattisgarh,PRIM,99.2371609903999,99.19969381457696
2001,Chhattisgarh,SECOND,96.44399889699069,95.07851884786399
2001,Chhattisgarh,TECH,77.32376263537802,91.75904257688694
2001,Goa,PRIM,98.69377196653068,99.89237131636054
2001,Goa,SECOND,94.35827146615854,92.04369681025857
2001,Goa,TECH,79.24331783788975,78.45355501858221
2001,Gujarat,PRIM,99.69432359606355,99.85772626541858
2001,Gujarat,SECOND,98.69585305002958,94.86812785918224
2001,Gujarat,TECH,91.98740718544957,78.13552730141666
2001,Haryana,PRIM,99.05449079879719,100.44433890382872
2001,Haryana,SECOND,99.23845762865511,98.53938536869785
2001,Haryana,TECH,83.59443426255598,78.19791998521575
2001,Himachal Pradesh,PRIM,98.97920118051037,99.86873365583382
2001,Himachal Pradesh,SECOND,95.2361555077485,92.99218350041706
2001,Himachal Pradesh,TECH,82.89384098057695,99.77006949675213
2001,Jammu and Kashmir,PRIM,98.94916969752057,100.0379696054143
2001,Jammu and Kashmir,SECOND,93.16583915716689,98.48354976663703
2001,Jammu and Kashmir,TECH,99.16915343406167,89.35944277827946
2001,Jharkhand,PRIM,98.2344109726316,99.23672292266347
2001,Jharkhand,SECOND,96.66805942016374,93.0128550195378
2001,Jharkhand,TECH,79.29064904266549,88.93311859879337
2001,Karnataka,PRIM,99.76510571780523,99.24376212915845
2001,Karnataka,SECOND,98.32421131301193,99.71796441011868
2001,Karnataka,TECH,77.84238967678081,93.24686213457154
2001,Kerala,PRIM,98.271239375481,100.07205887662647
2001,Kerala,SECOND,98.53712200707145,97.87338086671937
2001,Kerala,TECH,89.47503165908849,87.97639218728858
2001,Madhya Pradesh,PRIM,99.99476647176434,99.87932846279668
2001,Madhya Pradesh,SECOND,93.86678251140985,94.4557987124785
2001,Madhya Pradesh,TECH,81.59128101762394,96.39195150928211
2001,Maharashtra,PRIM,98.48599774541464,100.3397151911565
2001,Maharashtra,SECOND,96.24236521123545,98.07537826051144
2001,Maharashtra,TECH,97.61002660394225,82.43240873679156
2001,Manipur,PRIM,98.74839336848976,99.63076212492695
2001,Manipur,SECOND,94.56845614817733,96.3496489569237
2001,Manipur,TECH,79.63280492632326,94.44193003743217
2001,Meghalaya,PRIM,98.33203982993884,100.41354065963567
2001,Meghalaya,SECOND,93.18817406520257,97.97986588591803
2001,Meghalaya,TECH,99.13545676224764,94.51277790501939
2001,Mizoram,PRIM,98.32453687710364,99.53586950661045
2001,Mizoram,SECOND,97.52154068571676,99.57317924589083
2001,Mizoram,TECH,87.80147098183095,81.3742385495046
2001,Nagaland,PRIM,98.52019056043099,99.56786127037032
2001,Nagaland,SECOND,94.89631677287102,91.12363010341309
2001,Nagaland,TECH,80.51255342695309,82.12345864620826
2001,Odisha,PRIM,99.05968208843991,99.08696761825234
2001,Odisha,SECOND,94.7112857953573,95.91836033453045
2001,Odisha,TECH,76.6097139685567,75.94002739158833
2001,Punjab,PRIM,98.69854015996697,99.29345202870267
2001,Punjab,SECOND,93.92436073338733,97.49050778445063
2001,Punjab,TECH,82.36212744478063,84.64597543816487
2001,Rajasthan,PRIM,98.6316237751129,100.18982995927026
2001,Rajasthan,SECOND,94.75021274381535,92.4623418755651
2001,Rajasthan,TECH,99.83502374260935,78.75894188902294
2001,Sikkim,PRIM,98.07734921944389,99.17593048077903
2001,Sikkim,SECOND,97.04379489783082,92.41684823814816
2001,Sikkim,TECH,99.86643792164568,86.98744082067901
2001,Tamil Nadu,PRIM,98.47560175059996,99.96425166442707
2001,Tamil Nadu,SECOND,96.69828980008937,98.5071023831885
2001,Tamil Nadu,TECH,82.82725868010904,78.07900881740733
2001,Telangana,PRIM,99.48480205198437,100.31934271354885
2001,Telangana,SECOND,99.92037803303934,92.30515586704537
2001,Telangana,TECH,99.13355026776188,97.46780274730216
2001,Tripura,PRIM,99.49729049471719,99.77921944221892
2001,Tripura,SECOND,94.91710746103973,92.47683789897835
2001,Tripura,TECH,92.99157981232716,77.75294680107821
2001,Uttarakhand,PRIM,98.55735240245343,99.61776026843188
2001,Uttarakhand,SECOND,96.84597017069169,94.55606979223887
2001,Uttarakhand,TECH,98.47560990665482,96.15005111530718
2001,Uttar Pradesh,PRIM,98.46136033094666,100.4183075509597
2001,Uttar Pradesh,SECOND,97.52044630747002,96.41935034323703
2001,Uttar Pradesh,TECH,75.8421177490784,86.79873949307128
2001,West Bengal,PRIM,98.25976433263841,99.63921787115572
2001,West Bengal,SECOND,97.77767155736555,94.57420456633639
2001,West Bengal,TECH,94.16761395007546,79.32360078040762
2001,Andaman and Nicobar Islands,PRIM,99.05171931769354,99.95507430472874
2001,Andaman and Nicobar Islands,SECOND,98.66080902361105,97.94618715496047
2001,Andaman and Nicobar Islands,TECH,78.1769412072721,88.56198314248037
2001,Chandigarh,PRIM,99.97525815562854,99.51849605195997
2001,Chandigarh,SECOND,96.69827997766636,94.66552620477097
2001,Chandigarh,TECH,90.07582516001179,89.16984130312431
2001,Dadra and Nagar Haveli,PRIM,98.92425305127672,100.32693970337218
2001,Dadra and Nagar Haveli,SECOND,94.14176546026786,97.92968996940262
2001,Dadra and Nagar Haveli,TECH,91.06445178217247,85.98304729238798
2001,Daman and Diu,PRIM,98.23866775785756,99.88796846363317
2001,Daman and Diu,SECOND,96.89466348194446,92.36823933867113
2001,Daman and Diu,TECH,79.87819610281548,84.05456234303365
2001,Delhi,PRIM,99.42130481627348,99.658923746529
2001,Delhi,SECOND,94.03067318799525,92.79285394289633
2001,Delhi,TECH,97.35525964454371,75.92941768179789
2001,Lakshadweep,PRIM,98.88150756110224,99.501765698776
2001,Lakshadweep,SECOND,99.93115943719971,98.74359477534637
2001,Lakshadweep,TECH,78.8311106461091,86.7645799000745
2001,Puducherry,PRIM,98.97473727472041,99.06819832333045
2001,Puducherry,SECOND,98.22410838452167,93.1985045177295
2001,Puducherry,TECH,99.17118221793926,84.68962095097467
2002,Andhra Pradesh,PRIM,99.73171381455823,99.51703967368191
2002,Andhra Pradesh,SECOND,95.38027625844813,98.92933456594169
2002,Andhra Pradesh,TECH,90.09469520494001,79.56565844489297
2002,Arunachal Pradesh,PRIM,99.40483869994557,99.61192822797106
2002,Arunachal Pradesh,SECOND,98.79110298783692,95.27575827929546
2002,Arunachal Pradesh,TECH,83.71662053612982,83.48619775410936
2002,Assam,PRIM,99.4985375993603,99.41979821298537
2002,Assam,SECOND,97.39123887744039,92.50062729246812
2002,Assam,TECH,98.32138016473198,90.88091028119992
2002,Bihar,PRIM,98.69745352938398,99.82148980765206
2002,Bihar,SECOND,98.84962082839127,96.74272719460131
2002,Bihar,TECH,79.16515318402617,85.46511408886911
2002,Chhattisgarh,PRIM,98.52374310010455,99.48405726682456
2002,Chhattisgarh,SECOND,98.83989251223561,96.87524144013712
2002,Chhattisgarh,TECH,90.4141480599491,75.48623660959478
2002,Goa,PRIM,98.62889230578503,100.33690643321039
2002,Goa,SECOND,96.8016352891431,97.08653694527287
2002,Goa,TECH,85.56691348786794,79.63914464041545
2002,Gujarat,PRIM,99.21105922265703,99.68461582327268
2002,Gujarat,SECOND,95.15283900986124,95.59528447604123
2002,Gujarat,TECH,85.94183163770133,88.90891031200098
2002,Haryana,PRIM,99.83886180101668,99.11548807412181
2002,Haryana,SECOND,95.55063216488463,95.48230719330905
2002,Haryana,TECH,90.86847603763255,88.9541073348866
2002,Himachal Pradesh,PRIM,98.87315192211352,99.23644983528557
2002,Himachal Pradesh,SECOND,99.98626975177882,99.38381780029623
2002,Himachal Pradesh,TECH,77.77682915290254,77.18106337217635
2002,Jammu and Kashmir,PRIM,98.47063096767981,99.06040083209822
2002,Jammu and Kashmir,SECOND,96.0593280722025,95.35907261128824
2002,Jammu and Kashmir,TECH,83.6572675403016,99.10926523096086
2002,Jharkhand,PRIM,98.65174279230644,99.29282188538555
2002,Jharkhand,SECOND,93.55558470675612,95.59866561783174
2002,Jharkhand,TECH,88.66493414847673,80.04599188912137
2002,Karnataka,PRIM,99.37913768419543,100.13023974984715
2002,Karnataka,SECOND,93.1237873390633,93.59413791726858
2002,Karnataka,TECH,79.35517031465501,84.28148345263135
2002,Kerala,PRIM,98.1082892213538,100.34700057350624
2002,Kerala,SECOND,95.79133503637541,93.55461241310111
2002,Kerala,TECH,80.81680246404899,90.93105813933781
2002,Madhya Pradesh,PRIM,98.11498441598926,99.61494876745239
2002,Madhya Pradesh,SECOND,99.86077336388311,93.2631960129855
2002,Madhya Pradesh,TECH,79.55620921071088,99.70301524294966
2002,Maharashtra,PRIM,98.22106928616279,100.21083326794256
2002,Maharashtra,SECOND,99.06545426007621,95.45095131500626
2002,Maharashtra,TECH,95.50653089001317,95.28359740887146
2002,Manipur,PRIM,99.31849771804117,100.15260969429734
2002,Manipur,SECOND,94.19073723233265,98.89256862262481
2002,Manipur,TECH,98.4297880633201,79.37739786963107
2002,Meghalaya,PRIM,98.68627836962047,99.27936937449921
2002,Meghalaya,SECOND,94.32624194186738,92.04175162142846
2002,Meghalaya,TECH,93.38261979112181,87.48793350186878
2002,Mizoram,PRIM,99.66583736951188,99.50644450160208
2002,Mizoram,SECOND,94.8880805264206,95.16737244273092
2002,Mizoram,TECH,94.58618015109064,76.9593534563238
2002,Nagaland,PRIM,98.71782021624335,99.76967849602865
2002,Nagaland,SECOND,96.35955283329338,99.20488876066688
2002,Nagaland,TECH,93.30671198022947,96.94549098110062
2002,Odisha,PRIM,98.70492692883387,100.48088669747682
2002,Odisha,SECOND,94.15825176795066,93.55905865910663
2002,Odisha,TECH,91.34839950078704,84.14534207961695
2002,Punjab,PRIM,99.41910752713797,100.21205883774716
2002,Punjab,SECOND,99.75600780910257,93.9469111652758
2002,Punjab,TECH,88.1442171289877,83.90167255551745
2002,Rajasthan,PRIM,99.74192937845245,100.10603185761825
2002,Rajasthan,SECOND,95.56974096538545,94.20449671770719
2002,Rajasthan,TECH,75.95098766232374,79.22472593093862
2002,Sikkim,PRIM,98.0615804008547,99.76420682751726
2002,Sikkim,SECOND,94.26662802739789,91.91397963091163
2002,Sikkim,TECH,91.74579644471693,94.90320425165402
2002,Tamil Nadu,PRIM,98.12347177050107,99.03496117955096
2002,Tamil Nadu,SECOND,93.21922509510274,99.053149236774
2002,Tamil Nadu,TECH,88.6583883563482,89.65136016024685
2002,Telangana,PRIM,99.27588972457563,99.5626434995245
2002,Telangana,SECOND,93.68940438332893,91.2216452299335
2002,Telangana,TECH,76.04868615625796,95.13336228338821
2002,Tripura,PRIM,98.32666962758839,99.09918240040349
2002,Tripura,SECOND,96.16982976179186,92.44779979757409
2002,Tripura,TECH,94.91095429761384,90.62937565708009
2002,Uttarakhand,PRIM,98.95938104707619,99.51255032566003
2002,Uttarakhand,SECOND,97.67357849721338,96.89138880512884
2002,Uttarakhand,TECH,87.87814903481164,87.736510264377
2002,Uttar Pradesh,PRIM,98.56120182306265,99.01605606472101
2002,Uttar Pradesh,SECOND,95.07888213788165,97.45193808898041
2002,Uttar Pradesh,TECH,91.31055726075971,82.19212670634948
2002,West Bengal,PRIM,98.82074711226039,99.33912820494933
2002,West Bengal,SECOND,97.25494761440686,99.39267432205725
2002,West Bengal,TECH,76.37635477655228,99.50621066955463
2002,Andaman and Nicobar Islands,PRIM,99.45769383995736,99.40764742616533
2002,Andaman and Nicobar Islands,SECOND,95.29934582928362,97.3029928751643
2002,Andaman and Nicobar Islands,TECH,87.74620374792535,75.05813818541306
2002,Chandigarh,PRIM,99.79133723630225,100.20270054753317
2002,Chandigarh,SECOND,96.97984667186981,97.90942210507797
2002,Chandigarh,TECH,99.98883269817006,92.43721352972472
2002,Dadra and Nagar Haveli,PRIM,99.70550479665046,100.42916229533053
2002,Dadra and Nagar Haveli,SECOND,98.8957010895951,91.35729683750748
2002,Dadra and Nagar Haveli,TECH,79.36720013070423,92.26337981525802
2002,Daman and Diu,PRIM,98.68980414063408,99.767414043596
2002,Daman and Diu,SECOND,93.99171145062776,99.8721430826556
2002,Daman and Diu,TECH,79.56179388667488,77.18870373697946
2002,Delhi,PRIM,99.7739089230916,99.66636457900927
2002,Delhi,SECOND,95.35975389941713,99.26896179225193
2002,Delhi,TECH,94.46924279653945,96.14866556766971
2002,Lakshadweep,PRIM,98.31352576552023,99.98125836929155
2002,Lakshadweep,SECOND,93.90336573935396,94.2403995737257
2002,Lakshadweep,TECH,93.46409729951384,96.93118545254737
2002,Puducherry,PRIM,99.82325546768145,99.16604492237089
2002,Puducherry,SECOND,93.63644525151598,93.63232925857916
2002,Puducherry,TECH,98.1960910438234,94.7786969083734
2003,Andhra Pradesh,PRIM,98.23630582598229,99.87396389023608
2003,Andhra Pradesh,SECOND,94.33401767553106,99.87375204431866
2003,Andhra Pradesh,TECH,86.33281852142812,89.11367783640063
2003,Arunachal Pradesh,PRIM,98.01790817364572,99.43295480324294
2003,Arunachal Pradesh,SECOND,95.21781901147412,91.25295193013685
2003,Arunachal Pradesh,TECH,83.38603835461171,89.05840147489963
2003,Assam,PRIM,99.88486827732315,99.57002472313572
2003,Assam,SECOND,98.91596708805322,99.11261681241623
2003,Assam,TECH,89.65370391427011,88.7428054190062
2003,Bihar,PRIM,98.90395801237294,100.32605337779434
2003,Bihar,SECOND,94.92572865850784,96.69612796937052
2003,Bihar,TECH,99.40050103954357,88.57444514191316
2003,Chhattisgarh,PRIM,99.17211401986178,99.43985247866365
2003,Chhattisgarh,SECOND,95.67202182087854,99.0624951203081
2003,Chhattisgarh,TECH,93.11119031069416,94.55317398024626
2003,Goa,PRIM,99.15400708452812,99.131291733912
2003,Goa,SECOND,98.09906479728906,98.1556730791718
2003,Goa,TECH,83.5535053206864,90.36164154089809
2003,Gujarat,PRIM,98.08260916242878,100.4111030903655
2003,Gujarat,SECOND,95.4178324610238,96.90719723378797
