year,state,standard,boys,girls
2001,Mizoram,tech,121.25101383430788,116.2402246444003
2001,Nagaland,prim,129.5147578567967,117.83067838862756
2001,Nagaland,second,108.63350208321094,86.48343426105575
2001,Nagaland,tech,145.97276663475958,121.41735105996075
2001,Odisha,prim,100.8329155713723,98.38307104478753
2001,Odisha,second,115.91613090163918,103.51337000332862
2001,Odisha,tech,140.33498923047912,121.15342270104892
2001,Punjab,prim,136.5754484089723,112.78050679567428
2001,Punjab,second,84.12625786784393,107.08412105490834
2001,Punjab,tech,128.09558876611558,119.03723371915555
2001,Rajasthan,prim,118.13112826810257,147.59531196181703
2001,Rajasthan,second,137.34512807958754,102.72974091611962
2001,Rajasthan,tech,137.48278453938377,139.23707108054515
2001,Sikkim,prim,91.56364689470826,132.67320874213988
2001,Sikkim,second,105.27891689087336,129.7900253820051
2001,Sikkim,tech,107.85125003807279,94.89148419021892
2001,Tamil Nadu,prim,140.84150496612116,92.95403062005553
2001,Tamil Nadu,second,124.0278418479087,112.63360395665669
2001,Tamil Nadu,tech,117.3748098513931,145.86024612423068
2001,Telangana,prim,86.14855805308176,114.64185908145556
2001,Telangana,second,134.40519148800666,104.81135707067985
2001,Telangana,tech,105.60239590720971,107.40433268962465
2001,Tripura,prim,141.61857899704353,86.89066816319831
2001,Tripura,second,125.39261836724191,108.82064180201405
2001,Tripura,tech,90.84113503145382,89.14176952746126
2001,Uttarakhand,prim,111.63977349075589,148.40226385794486
2001,Uttarakhand,second,105.3066245003173,117.98483099860067
2001,Uttarakhand,tech,111.44338132763824,146.59355753931868
2001,Uttar Pradesh,prim,85.7863467360705,131.77979340303602
2001,Uttar Pradesh,second,101.39413442932849,130.1434963485359
2001,Uttar Pradesh,tech,99.61424451689042,147.59144158817375
2001,West Bengal,prim,145.6082645912507,110.97476804528051
2001,West Bengal,second,103.00374825658592,105.14095654321603
2001,West Bengal,tech,105.3931728843983,136.83259979687475
2001,Andaman and Nicobar Islands,prim,118.67365140108578,98.04794613929467
2001,Andaman and Nicobar Islands,second,104.04273146937813,135.9420032383699
2001,Andaman and Nicobar Islands,tech,130.30171733863313,120.44231699629859
2001,Chandigarh,prim,95.9565322285788,109.08659039629796
2001,Chandigarh,second,126.51583025745643,117.33142287630673
2001,Chandigarh,tech,119.48564845094938,96.519853599443
2001,Dadra and Nagar Haveli,prim,96.98191551538407,140.6578498080808
2001,Dadra and Nagar Haveli,second,93.39331332828537,102.6349473817858
2001,Dadra and Nagar Haveli,tech,129.12306039145747,94.84390227301633
2001,Daman and Diu,prim,124.09631102459235,90.29588038791006
2001,Daman and Diu,second,109.29003412560073,127.3790301463059
2001,Daman and Diu,tech,110.22979629677015,93.86791402658824
2001,Delhi,prim,105.7831077365463,101.15178553306828
2001,Delhi,second,108.54167350497413,137.42602792172613
2001,Delhi,tech,85.925154053129,86.34387950302697
2001,Lakshadweep,prim,111.45583350346094,140.98314775361513
2001,Lakshadweep,second,98.31672834547288,126.12499759336657
2001,Lakshadweep,tech,97.37869204923754,143.22735960197087
2001,Puducherry,prim,147.34514100481408,143.79407905014406
2001,Puducherry,second,149.34184197853455,102.7282104384941
2001,Puducherry,tech,119.132942665738,123.14691378853493
2002,Andhra Pradesh,prim,144.0853334071469,136.46427914078603
2002,Andhra Pradesh,second,131.468329610511,110.99613455446249
2002,Andhra Pradesh,tech,110.32997988100729,103.03232544232677
2002,Arunachal Pradesh,prim,114.58142202487068,118.83162162285251
2002,Arunachal Pradesh,second,96.47978662747478,99.61422596613353
2002,Arunachal Pradesh,tech,121.12553022559206,125.61854022838591
2002,Assam,prim,145.8897846417331,106.5913875304592
2002,Assam,second,124.1258233645267,85.26442922308975
2002,Assam,tech,85.73272413035734,134.64266987544164
2002,Bihar,prim,117.39636605932992,133.0644686160462
2002,Bihar,second,107.6339042941286,96.92150449903092
2002,Bihar,tech,148.08854340496924,141.95097705697708
2002,Chhattisgarh,prim,116.08002420287504,117.71813588198435
2002,Chhattisgarh,second,149.78604571919988,119.89635202756054
2002,Chhattisgarh,tech,124.56389419997569,149.9214938063666
2002,Goa,prim,140.86010755594856,143.25597395100502
2002,Goa,second,138.57312867128073,107.47175730970574
2002,Goa,tech,110.77133839521674,115.32369699552362
2002,Gujarat,prim,120.60465633400788,130.56277218419862
2002,Gujarat,second,132.07730339356516,96.38162168569389
2002,Gujarat,tech,88.0440540820888,136.05464887561888
2002,Haryana,prim,138.44321904126645,99.05700053582649
2002,Haryana,second,114.90494313904567,116.7559782104837
2002,Haryana,tech,90.31811154360919,132.0951833537412
2002,Himachal Pradesh,prim,116.56951992424585,92.54556326243187
2002,Himachal Pradesh,second,106.44644663649788,143.4026721984733
2002,Himachal Pradesh,tech,140.1069694859544,136.56737547863708
2002,Jammu and Kashmir,prim,96.32382754398469,102.41025231825108
2002,Jammu and Kashmir,second,95.4795151942245,102.81294738886587
2002,Jammu and Kashmir,tech,110.22248220388376,96.59272832218554
2002,Jharkhand,prim,116.98125832381038,116.94138430092194
2002,Jharkhand,second,131.8288853175984,118.62907289696179
2002,Jharkhand,tech,117.5336858725106,107.97410228810787
2002,Karnataka,prim,86.07385942548959,148.41851588523076
2002,Karnataka,second,108.64657357983504,106.90253955626326
2002,Karnataka,tech,130.21634899030997,87.58532108487123
2002,Kerala,prim,125.30941718003392,143.13897206706488
2002,Kerala,second,113.51823950929783,85.27682094149867
2002,Kerala,tech,98.71485429378427,132.3649716697393
2002,Madhya Pradesh,prim,112.3079424754854,142.78780965954348
2002,Madhya Pradesh,second,126.44321723235774,111.06503258797486
2002,Madhya Pradesh,tech,93.74004946103084,92.74319632876231
2002,Maharashtra,prim,142.40206823739976,118.94733123658037
2002,Maharashtra,second,138.6675041872753,148.15807121789697
2002,Maharashtra,tech,117.34661478838332,134.09758820039755
2002,Manipur,prim,143.75945772041837,97.98412994628968
2002,Manipur,second,116.05988376038513,108.58411372746217
2002,Manipur,tech,94.97093999223058,99.05013252457869
2002,Meghalaya,prim,121.97406236805088,99.08012179792671
2002,Meghalaya,second,110.26736414689218,129.80623606105553
2002,Meghalaya,tech,98.14370450026931,110.45010155087657
2002,Mizoram,prim,103.16919428774993,91.3938187540445
2002,Mizoram,second,96.06305361933437,143.75011738635175
2002,Mizoram,tech,144.1885759054594,131.44454855197668
2002,Nagaland,prim,145.46981628487,113.15257550165705
2002,Nagaland,second,149.21823925235182,97.56344793621261
2002,Nagaland,tech,119.13043090925747,106.46681138311307
2002,Odisha,prim,128.38400292293124,133.82627032714484
2002,Odisha,second,136.86764404536513,140.37449885345472
2002,Odisha,tech,134.83958596736144,141.17107395270747
2002,Punjab,prim,135.73113789298202,144.86403055028285
2002,Punjab,second,131.86662303609054,120.59218818625324
2002,Punjab,tech,108.4530035016139,147.3646077859452
2002,Rajasthan,prim,133.87858180885536,134.20656642337778
2002,Rajasthan,second,112.75966927121063,143.69466178829697
2002,Rajasthan,tech,145.5016718875174,114.24710031661333
2002,Sikkim,prim,105.03968383197699,131.80835340108482
2002,Sikkim,second,87.19992843878387,102.009929362818
2002,Sikkim,tech,146.7990273912306,138.36332858609006
2002,Tamil Nadu,prim,130.96580248434378,113.46958299744023
2002,Tamil Nadu,second,119.39756731304811,137.28108343583355
2002,Tamil Nadu,tech,102.3015536810918,126.70752063678407
2002,Telangana,prim,138.31492027441357,106.79893824661437
2002,Telangana,second,110.64968228304501,93.88684649613634
2002,Telangana,tech,112.23931415629636,94.39045048574889
2002,Tripura,prim,146.58484555843256,143.04539671423692
2002,Tripura,second,139.58939767651844,123.46732982217917
2002,Tripura,tech,147.34831658319303,107.39043541572579
2002,Uttarakhand,prim,139.69434542212514,94.72134716838207
2002,Uttarakhand,second,136.88948923102595,106.85215023617481
2002,Uttarakhand,tech,93.61984909662723,87.14390214332802
2002,Uttar Pradesh,prim,100.03203895399615,105.3928455656481
2002,Uttar Pradesh,second,108.19850036383622,149.40580717042673
2002,Uttar Pradesh,tech,123.54678191142357,129.2525765701298
2002,West Bengal,prim,90.27217230550156,133.62341618414678
2002,West Bengal,second,129.94979316257601,102.62933534644839
2002,West Bengal,tech,123.15481171446723,133.42648508902406
2002,Andaman and Nicobar Islands,prim,116.07864140253895,134.77612538266874
2002,Andaman and Nicobar Islands,second,104.03835180018099,145.76605901516422
2002,Andaman and Nicobar Islands,tech,117.65718133407526,123.40869573614596
2002,Chandigarh,prim,90.63003314355399,86.81688870968726
2002,Chandigarh,second,103.4917751716662,86.52283659287586
2002,Chandigarh,tech,88.14189656958693,135.50849351330817
2002,Dadra and Nagar Haveli,prim,114.58562407643343,124.68244571968623
2002,Dadra and Nagar Haveli,second,88.01310529306352,122.61840804364468
2002,Dadra and Nagar Haveli,tech,145.08476910453794,109.3874029134848
2002,Daman and Diu,prim,106.18334597759296,139.09829174807797
2002,Daman and Diu,second,144.65541954624774,112.69121618409596
2002,Daman and Diu,tech,118.70922448823708,114.26516325678335
2002,Delhi,prim,109.1218870635724,116.44658385220959
2002,Delhi,second,115.814368346991,116.55386686022804
2002,Delhi,tech,146.7815156334875,93.20241520639377
2002,Lakshadweep,prim,132.84325033996265,141.25644459643235
2002,Lakshadweep,second,147.49449713216805,122.17766631783923
2002,Lakshadweep,tech,143.0634160003518,132.7295760887039
2002,Puducherry,prim,111.81730336720577,125.0871088390677
2002,Puducherry,second,141.5556724298076,112.47902939175322
2002,Puducherry,tech,144.65746885380446,147.45293874122115
2003,Andhra Pradesh,prim,94.99310018314823,118.30858281766072
2003,Andhra Pradesh,second,149.1500511133867,112.12740911347281
2003,Andhra Pradesh,tech,122.07672440191321,142.58155703087033
2003,Arunachal Pradesh,prim,118.09231171110062,131.3037404087724
2003,Arunachal Pradesh,second,87.48342421039635,96.82385887484756
2003,Arunachal Pradesh,tech,99.5942711237684,118.53249748432572
2003,Assam,prim,142.39535702009385,139.02835005326398
2003,Assam,second,126.32259372953283,128.27672864862376
2003,Assam,tech,119.7055645265157,84.44938044631898
2003,Bihar,prim,123.31511632071704,143.43190254822426
2003,Bihar,second,99.63588954317488,132.97628361508004
2003,Bihar,tech,111.3164194161267,85.16981679930892
2003,Chhattisgarh,prim,107.42544370061711,85.93531260392
2003,Chhattisgarh,second,88.26495992958705,94.59925056822314
2003,Chhattisgarh,tech,140.93811037025455,121.44971155080023
2003,Goa,prim,93.86226087899777,148.33760650039383
2003,Goa,second,137.39333897694883,139.60539170342483
2003,Goa,tech,125.92681888057923,114.36042044643477
2003,Gujarat,prim,132.47074233623292,117.82127627208726
2003,Gujarat,second,95.47946849847654,88.2194909227759
2003,Gujarat,tech,94.64718995054398,121.13926343302755
2003,Haryana,prim,88.31760672815206,99.23397776106549
2003,Haryana,second,91.6076379573922,128.01849159449887
2003,Haryana,tech,133.2128972271389,116.89387923919185
2003,Himachal Pradesh,prim,135.11133207695786,139.91909615543048
2003,Himachal Pradesh,second,136.6194239019178,124.40133636259435
2003,Himachal Pradesh,tech,142.3358234584552,126.09090510254521
2003,Jammu and Kashmir,prim,126.576354597895,119.9160206793236
2003,Jammu and Kashmir,second,132.0860333854519,90.51606436308552
2003,Jammu and Kashmir,tech,142.63930397057788,135.2287945717616
2003,Jharkhand,prim,98.68670014708171,142.66598390399588
2003,Jharkhand,second,133.94766131656297,102.53651010690659
2003,Jharkhand,tech,122.1860908191585,135.48809382148812
2003,Karnataka,prim,143.0468476828985,113.19949004121852
2003,Karnataka,second,144.86239677144363,110.18724735216844
2003,Karnataka,tech,124.06475260406097,89.63263748495703
2003,Kerala,prim,134.41724997776527,125.50620770570274
2003,Kerala,second,138.5944023990067,91.51791323619
2003,Kerala,tech,124.49070030737323,121.84600513456658
2003,Madhya Pradesh,prim,149.52090559445122,110.15484032737766
2003,Madhya Pradesh,second,128.6174285117511,123.31171515104316
2003,Madhya Pradesh,tech,117.0773622249172,134.3404568204811
2003,Maharashtra,prim,120.0701555696401,119.70556418915109
2003,Maharashtra,second,138.01353498810607,112.57113284383225
2003,Maharashtra,tech,107.93539492679925,85.59988691610079
2003,Manipur,prim,149.99337387562247,106.94028435799686
2003,Manipur,second,134.0500036443126,109.7365197216174
2003,Manipur,tech,86.43472731963213,140.91430770509854
2003,Meghalaya,prim,86.85964950746902,113.1330953564778
2003,Meghalaya,second,121.3223876304804,132.42930338927206
2003,Meghalaya,tech,135.6552957270748,111.07608578289899
2003,Mizoram,prim,108.96733163706988,115.81972469311808
2003,Mizoram,second,130.64242689482234,139.44307360599035
2003,Mizoram,tech,137.75623452243178,110.46606034541232
2003,Nagaland,prim,86.11746254908945,94.09057016038122
2003,Nagaland,second,147.50049677790886,137.20997606268287
2003,Nagaland,tech,139.30491701602074,137.35927523554827
2003,Odisha,prim,148.02831683341768,138.26408040218544
2003,Odisha,second,129.1101716892908,114.52224649799288
2003,Odisha,tech,90.90976722150069,93.16387701395902
2003,Punjab,prim,138.60429085643264,143.60308666053007
2003,Punjab,second,127.03591468832144,84.39790186574221
2003,Punjab,tech,114.01552408727791,123.92090872732913
2003,Rajasthan,prim,104.4166716536695,128.64770110968806
2003,Rajasthan,second,133.34785671702767,125.05696950059738
2003,Rajasthan,tech,112.0231407782783,98.64157321081099
2003,Sikkim,prim,128.78978396443708,96.2807900773009
2003,Sikkim,second,107.73183504775172,103.02619430987723
2003,Sikkim,tech,103.66001810425078,115.8366713410402
2003,Tamil Nadu,prim,129.13022989584405,141.92560820656666
2003,Tamil Nadu,second,120.68769358900637,127.34982635744254
2003,Tamil Nadu,tech,91.30942788383334,113.17152915991858
2003,Telangana,prim,144.10547427446915,138.23618233621096
2003,Telangana,second,124.01090363870358,141.6702171327906
2003,Telangana,tech,98.36674822480359,118.97453454976505
2003,Tripura,prim,105.1634515119928,115.17229237010615
2003,Tripura,second,126.87020870427251,136.7475279131935
2003,Tripura,tech,112.24513914812522,97.79510553128506
2003,Uttarakhand,prim,87.22495156460974,112.14882566290386
2003,Uttarakhand,second,112.30267494831922,149.63046719776446
2003,Uttarakhand,tech,110.26648580027882,98.1177831017564
2003,Uttar Pradesh,prim,87.0670804678518,110.5001014348882
2003,Uttar Pradesh,second,111.80477753436874,123.50875142294342
2003,Uttar Pradesh,tech,148.94056132312494,122.2551187300406
2003,West Bengal,prim,112.54026776651091,96.67149805851034
2003,West Bengal,second,94.26885772384502,90.62112706881227
2003,West Bengal,tech,108.76082212770186,112.17135328475581
2003,Andaman and Nicobar Islands,prim,130.792908225752,128.00993032781147
2003,Andaman and Nicobar Islands,second,113.44555448832428,108.77671289518142
2003,Andaman and Nicobar Islands,tech,89.93886686103383,106.90234062558977
2003,Chandigarh,prim,143.03189354892393,85.25703667992434
2003,Chandigarh,second,133.82166709826592,139.95123066801787
2003,Chandigarh,tech,100.59017633076853,131.94363953488093
2003,Dadra and Nagar Haveli,prim,136.92302239070744,145.67131388627027
2003,Dadra and Nagar Haveli,second,122.76812404575026,100.36081837155689
2003,Dadra and Nagar Haveli,tech,135.7422991055186,122.10449427790445
2003,Daman and Diu,prim,84.33965713700869,131.54423555237412
2003,Daman and Diu,second,139.97303903306212,129.3918609532339
2003,Daman and Diu,tech,133.74027479727656,95.86763125679019
2003,Delhi,prim,84.42110730242003,125.83730271481824
2003,Delhi,second,95.02993143003222,137.26819592549495
2003,Delhi,tech,141.8568485941977,126.83690135406204
2003,Lakshadweep,prim,105.26234962594128,148.37076131643695
2003,Lakshadweep,second,90.98915991359671,124.42525332238986
2003,Lakshadweep,tech,106.34344126066502,101.62174305365288
2003,Puducherry,prim,121.70986022156859,127.14792282828313
2003,Puducherry,second,110.7613025822514,117.15300936484786
2003,Puducherry,tech,93.71456495270714,102.35692444761423
2004,Andhra Pradesh,prim,113.91086512355905,112.89252166633808
2004,Andhra Pradesh,second,92.26442535454032,124.65341263515265
2004,Andhra Pradesh,tech,90.14311399052777,120.85292745635454
2004,Arunachal Pradesh,prim,120.60659685413927,107.84084447395826
2004,Arunachal Pradesh,second,135.04238620949994,146.0929912991511
2004,Arunachal Pradesh,tech,97.28160756355196,139.89886483227883
2004,Assam,prim,127.85239646655569,113.51589799391328
2004,Assam,second,144.9669132867697,88.94047454109631
2004,Assam,tech,104.91605362064857,146.05981951187215
2004,Bihar,prim,146.5176603891138,126.28586745164775
2004,Bihar,second,137.90628816202604,85.65957470152898
2004,Bihar,tech,118.40438278143736,105.0309008892954
2004,Chhattisgarh,prim,133.6850030184789,121.16164116080473
2004,Chhattisgarh,second,145.11198326427507,125.12478762569015
2004,Chhattisgarh,tech,108.17849178808801,148.5849903548969
2004,Goa,prim,92.50492906453712,88.20494387133111
2004,Goa,second,119.37805106128994,143.34685291097514
2004,Goa,tech,96.03922606436446,130.07135405068112
2004,Gujarat,prim,124.21603378617289,127.44483227743075
2004,Gujarat,second,99.9347489877547,98.65022185438274
2004,Gujarat,tech,84.65019065330742,95.09500547229374
2004,Haryana,prim,108.00703126837165,131.41781182195476
2004,Haryana,second,96.2540940536722,110.48202461325911
2004,Haryana,tech,138.3327437359398,106.72113123949342
2004,Himachal Pradesh,prim,98.7630481588595,102.52174173156018
2004,Himachal Pradesh,second,146.20064162807955,141.95598167630592
2004,Himachal Pradesh,tech,134.70560609617186,138.9875859120226
2004,Jammu and Kashmir,prim,114.9945082803709,145.99348326510864
2004,Jammu and Kashmir,second,140.77664192041937,112.50257350637597
2004,Jammu and Kashmir,tech,128.11175234871436,140.53638638164813
2004,Jharkhand,prim,121.59499951373076,123.85175030702975
2004,Jharkhand,second,129.22915791966594,130.41265455567785
2004,Jharkhand,tech,120.56619378723319,145.52387673318484
2004,Karnataka,prim,131.27533303152538,89.17423188883855
2004,Karnataka,second,109.17576165099547,97.23617120916785
2004,Karnataka,tech,133.75023372497537,111.63322090438177
2004,Kerala,prim,118.07840521506027,113.75126681147091
2004,Kerala,second,94.01988635511869,136.9094506015065
2004,Kerala,tech,90.76976541812115,139.19465758016284
2004,Madhya Pradesh,prim,114.74257703218204,132.19143727226336
2004,Madhya Pradesh,second,123.90753959160546,106.98728408118626
2004,Madhya Pradesh,tech,147.31250973430508,87.6283801315516
2004,Maharashtra,prim,118.51902697916114,104.50106780253209
2004,Maharashtra,second,126.2415317310757,89.10361435163883
2004,Maharashtra,tech,87.12305294481868,141.5828335170126
2004,Manipur,prim,141.72057138280434,111.22748783101125
2004,Manipur,second,107.45809169366487,89.60603306372676
2004,Manipur,tech,135.25901423240595,90.15918857270671
2004,Meghalaya,prim,132.28375617933435,130.18029855195007
2004,Meghalaya,second,138.62313334832092,123.90693388139219
2004,Meghalaya,tech,97.48137365792564,134.5861039020568
