year,state,standard,boys,girls
2002,Jharkhand,tech,61.279859242215295,52.330111673145076
2002,Karnataka,prim,72.06093211456052,72.44084782786734
2002,Karnataka,second,70.47251477194618,67.65992244407767
2002,Karnataka,tech,58.51517336755647,52.423408832534236
2002,Kerala,prim,72.30137132319483,78.09307908348605
2002,Kerala,second,63.5523580524905,67.81694687253302
2002,Kerala,tech,57.919912092017974,53.716050708595915
2002,Madhya Pradesh,prim,81.26221887696227,77.78257640680388
2002,Madhya Pradesh,second,69.92478511148511,69.97036185456393
2002,Madhya Pradesh,tech,60.4164422096987,54.61372660552744
2002,Maharashtra,prim,74.6821978620032,78.5170640092476
2002,Maharashtra,second,70.85943131652525,71.07457411372992
2002,Maharashtra,tech,55.07181430700022,60.38820035845855
2002,Manipur,prim,76.10280004049962,75.69146319129875
2002,Manipur,second,64.53468923357991,71.63249279888996
2002,Manipur,tech,52.49381263496986,61.01703749648474
2002,Meghalaya,prim,81.44740277401064,72.82178833679819
2002,Meghalaya,second,62.12187437003656,70.56166552404774
2002,Meghalaya,tech,60.68108058893438,61.63929083924663
2002,Mizoram,prim,81.74364130285102,75.23242467639544
2002,Mizoram,second,64.05755650708107,64.94925136814827
2002,Mizoram,tech,59.200920265346426,57.961429355416435
2002,Nagaland,prim,81.189387519573,73.77718524496207
2002,Nagaland,second,65.5771078700834,64.32839817030279
2002,Nagaland,tech,55.20592911847127,60.10236463980712
2002,Odisha,prim,77.47353162243375,76.37776196494065
2002,Odisha,second,62.213162925420136,67.1055300177725
2002,Odisha,tech,61.1341941683161,59.18578158120939
2002,Punjab,prim,75.22333364376549,76.5763639209366
2002,Punjab,second,62.62946355243769,65.12859640203104
2002,Punjab,tech,62.79674010045263,57.282718443146514
2002,Rajasthan,prim,74.709676893484,79.40648619434873
2002,Rajasthan,second,71.91113516820661,63.68770008725957
2002,Rajasthan,tech,57.97388591502013,59.75525804968614
2002,Sikkim,prim,76.66505125520953,77.43853877626331
2002,Sikkim,second,70.00570426446987,71.14100435442437
2002,Sikkim,tech,65.22559579162186,60.072701954716706
2002,Tamil Nadu,prim,74.16400034896492,77.48749512240207
2002,Tamil Nadu,second,68.4486528467376,65.60545587871627
2002,Tamil Nadu,tech,59.81867647824086,54.47330843114689
2002,Telangana,prim,75.45223171050952,76.91456749166832
2002,Telangana,second,71.41115520436732,65.67700516890882
2002,Telangana,tech,55.58073990321445,57.10674956408951
2002,Tripura,prim,81.75331547205309,74.45738485351252
2002,Tripura,second,69.19447355111167,65.66010504773112
2002,Tripura,tech,53.85829323858456,61.561935549451576
2002,Uttarakhand,prim,75.91150150234222,81.80540778162036
2002,Uttarakhand,second,69.96176572051368,70.76067126973517
2002,Uttarakhand,tech,53.26304957602445,61.381132597102805
2002,Uttar Pradesh,prim,72.49461490273882,78.35757920124342
2002,Uttar Pradesh,second,68.22517522439952,67.53432406974271
2002,Uttar Pradesh,tech,61.41718443644225,55.234320586571336
2002,West Bengal,prim,76.78487945804015,75.54895793597005
2002,West Bengal,second,71.06534582239543,67.41263323310513
2002,West Bengal,tech,65.14236801041575,52.94282047978457
2002,Andaman and Nicobar Islands,prim,78.62804728943222,75.33243978620779
2002,Andaman and Nicobar Islands,second,67.08059620715865,68.77853951815977
2002,Andaman and Nicobar Islands,tech,62.01673587754481,59.85948362576794
2002,Chandigarh,prim,77.67288869627387,78.88586325982597
2002,Chandigarh,second,68.35938380151377,63.12922616623091
2002,Chandigarh,tech,57.76156029997723,52.95749427614164
2002,Dadra and Nagar Haveli,prim,75.10791027436875,79.25717865620052
2002,Dadra and Nagar Haveli,second,67.49215378478706,70.2815823977287
2002,Dadra and Nagar Haveli,tech,52.94621256100653,58.510423308453284
2002,Daman and Diu,prim,76.84729447393107,78.50831622483213
2002,Daman and Diu,second,68.73533201298841,66.67070536052722
2002,Daman and Diu,tech,62.808413192328906,59.66487750956076
2002,Delhi,prim,76.97949128259448,78.68104338974598
2002,Delhi,second,65.70700634475845,68.637139440653
2002,Delhi,tech,63.61236012146085,59.05926938366433
2002,Lakshadweep,prim,75.59221723300215,75.99722950106876
2002,Lakshadweep,second,64.36803611179013,64.12679761549336
2002,Lakshadweep,tech,63.01106560927688,61.85069149822545
2002,Puducherry,prim,72.75064090476606,81.63401839511819
2002,Puducherry,second,64.46850812611854,70.46404909269388
2002,Puducherry,tech,55.25158058347287,58.942343006369825
2003,Andhra Pradesh,prim,76.43023819745368,76.66578904786141
2003,Andhra Pradesh,second,66.45587210099184,63.165465670772605
2003,Andhra Pradesh,tech,61.55405231126848,53.79179510267396
2003,Arunachal Pradesh,prim,78.4052449457185,73.14575756631142
2003,Arunachal Pradesh,second,68.05162603308824,70.01240027628869
2003,Arunachal Pradesh,tech,67.49142724177864,53.43444807395831
2003,Assam,prim,74.05702761280845,73.34676140106014
2003,Assam,second,70.92116772153275,67.20084661723143
2003,Assam,tech,60.739102755172226,57.53446510929863
2003,Bihar,prim,82.99101946943834,77.42741018977613
2003,Bihar,second,66.59433024245433,67.70439765645561
2003,Bihar,tech,55.49123242199145,54.02365692274676
2003,Chhattisgarh,prim,81.75353020143758,82.6740686440109
2003,Chhattisgarh,second,68.70079885152401,64.73212055506475
2003,Chhattisgarh,tech,63.309684566814056,57.65716271660753
2003,Goa,prim,77.33542059366758,73.87439910929345
2003,Goa,second,72.23420677013942,70.72563907369062
2003,Goa,tech,62.025981990694945,56.196080080391525
2003,Gujarat,prim,77.21183147974655,79.19136898589198
2003,Gujarat,second,68.95677747446203,66.44618264916797
2003,Gujarat,tech,60.866065044906605,55.49661516378886
2003,Haryana,prim,79.71172017846285,75.04975561941686
2003,Haryana,second,67.73302457536623,66.03122077872686
2003,Haryana,tech,66.6244458544849,53.32260076912925
2003,Himachal Pradesh,prim,75.38475587080902,82.32620059982658
2003,Himachal Pradesh,second,66.4641346091164,65.2001291856163
2003,Himachal Pradesh,tech,61.82947959736965,55.726749943637245
2003,Jammu and Kashmir,prim,80.4024563729004,78.58741352505776
2003,Jammu and Kashmir,second,69.80325324781668,65.76867035082745
2003,Jammu and Kashmir,tech,56.82809766158359,53.215027996513435
2003,Jharkhand,prim,73.1052899327887,73.20149744800177
2003,Jharkhand,second,66.42439478011056,69.78084295596231
2003,Jharkhand,tech,57.60941567730471,54.55287350009932
2003,Karnataka,prim,77.31121782388654,74.46881372536959
2003,Karnataka,second,64.87464592819816,70.88936293112506
2003,Karnataka,tech,65.03681189368542,60.380145030159326
2003,Kerala,prim,81.01560307319266,76.22225054524799
2003,Kerala,second,68.84716676546782,63.311678343184404
2003,Kerala,tech,59.61785780925475,56.14622268262105
2003,Madhya Pradesh,prim,78.20542094337543,73.9752681102247
2003,Madhya Pradesh,second,65.70698419480165,65.43346205990376
2003,Madhya Pradesh,tech,53.71024554842934,61.87869885026159
2003,Maharashtra,prim,78.98829014899675,82.88011902364846
2003,Maharashtra,second,69.85775507161289,63.73795332972496
2003,Maharashtra,tech,64.55403569694094,62.568564249432846
2003,Manipur,prim,77.08821298697883,81.88935063796009
2003,Manipur,second,63.400050257848456,67.30288236206316
2003,Manipur,tech,53.32355389938099,59.88896492621778
2003,Meghalaya,prim,82.60218651517425,80.6500455129045
2003,Meghalaya,second,66.357302147229,70.21381822406244
2003,Meghalaya,tech,57.10906649478973,56.17490485759493
2003,Mizoram,prim,81.76504720959119,81.69264694400827
2003,Mizoram,second,71.77406378592914,65.88528080708939
2003,Mizoram,tech,64.865399447294,58.75745583434191
2003,Nagaland,prim,76.39808373607741,82.10839117392231
2003,Nagaland,second,69.15946863075867,64.37111816297448
2003,Nagaland,tech,59.93800679087336,56.336132326417584
2003,Odisha,prim,77.48630131524057,78.17202061416695
2003,Odisha,second,66.60050027928966,72.65727961759423
2003,Odisha,tech,60.0611010185498,53.77969213735733
2003,Punjab,prim,80.4524930453333,80.31935909628521
2003,Punjab,second,70.12001175024571,63.975423917543395
2003,Punjab,tech,55.700500901630136,60.55614685565137
2003,Rajasthan,prim,74.51469205994265,73.20287328875331
2003,Rajasthan,second,71.38899857389089,64.55765775721875
2003,Rajasthan,tech,64.37732136112336,54.10212414359255
2003,Sikkim,prim,81.0406057401333,76.58664198620409
2003,Sikkim,second,72.20077199264038,68.31939291617515
2003,Sikkim,tech,65.1566314989871,60.218656049785395
2003,Tamil Nadu,prim,73.66692806181761,75.95082290450769
2003,Tamil Nadu,second,70.98872494327493,71.10903247623719
2003,Tamil Nadu,tech,66.56510952686762,54.85243879938451
2003,Telangana,prim,82.03290043577248,81.50760840982767
2003,Telangana,second,69.34103173404732,65.16035657084508
2003,Telangana,tech,64.35984999227284,54.918491781553946
2003,Tripura,prim,80.70278100235271,79.74563734431972
2003,Tripura,second,64.25303301608113,72.84355887408566
2003,Tripura,tech,58.60953862270771,58.02962349412148
2003,Uttarakhand,prim,77.8027805245381,82.87855105176217
2003,Uttarakhand,second,72.78413978297922,65.84025555337475
2003,Uttarakhand,tech,62.86988039679394,58.482034216058324
2003,Uttar Pradesh,prim,81.59816669143784,81.03811493562716
2003,Uttar Pradesh,second,65.14370981029363,68.107913699697
2003,Uttar Pradesh,tech,65.29903573077704,53.06885604080483
2003,West Bengal,prim,78.85598010838505,80.90980129862047
2003,West Bengal,second,66.76044634931552,67.37910027529738
2003,West Bengal,tech,56.505818910342654,59.789148738809985
2003,Andaman and Nicobar Islands,prim,81.98775651870221,79.77803450921633
2003,Andaman and Nicobar Islands,second,69.92465887366913,66.78009930600915
2003,Andaman and Nicobar Islands,tech,54.96177556718797,55.70973017216083
2003,Chandigarh,prim,76.32118280538893,81.63068233758246
2003,Chandigarh,second,72.05240932715326,70.90450128025242
2003,Chandigarh,tech,66.1787274600033,53.320451200162985
2003,Dadra and Nagar Haveli,prim,79.85369919467841,73.30558734504946
2003,Dadra and Nagar Haveli,second,70.40903687508046,71.65186580622682
2003,Dadra and Nagar Haveli,tech,65.97376606113687,54.00391561006938
2003,Daman and Diu,prim,81.00421466615268,80.22085907917892
2003,Daman and Diu,second,66.07963713524987,70.3854092198868
2003,Daman and Diu,tech,57.30946915295379,58.30555015278951
2003,Delhi,prim,76.43112263634866,82.92936938373575
2003,Delhi,second,70.00949291107308,72.79307633199952
2003,Delhi,tech,61.136343553308016,55.58372506447232
2003,Lakshadweep,prim,77.83763116801101,76.95138021462589
2003,Lakshadweep,second,63.550349655133644,69.60448882219634
2003,Lakshadweep,tech,58.2643586391379,61.71803870832435
2003,Puducherry,prim,75.06672649924948,76.43758738045901
2003,Puducherry,second,67.52244290122393,63.247265040331115
2003,Puducherry,tech,62.783497584437384,61.12969670001337
2004,Andhra Pradesh,prim,77.76459854236435,79.57190236916313
2004,Andhra Pradesh,second,67.8328815181202,66.57349476904864
2004,Andhra Pradesh,tech,63.9965248917315,59.65048472396429
2004,Arunachal Pradesh,prim,78.6785900068399,81.60585964009539
2004,Arunachal Pradesh,second,73.32632833361552,69.39246332972984
2004,Arunachal Pradesh,tech,55.25303292918815,57.33101737603999
2004,Assam,prim,78.463980483407,76.6873479098861
2004,Assam,second,73.43136827650738,68.29969018162562
2004,Assam,tech,65.21720615879666,56.15060861255664
2004,Bihar,prim,79.32554224517017,77.39838790711373
2004,Bihar,second,73.59719953525092,69.52799237987234
2004,Bihar,tech,55.08347874094962,62.41346152803377
2004,Chhattisgarh,prim,79.69636197536401,77.60390204107541
2004,Chhattisgarh,second,70.12776384705283,71.0263786293281
2004,Chhattisgarh,tech,56.47747893652052,58.59512389345766
2004,Goa,prim,77.56481826771311,75.3758927572934
2004,Goa,second,67.90369035641095,67.29862428732355
2004,Goa,tech,61.01536439429563,60.223180923907805
2004,Gujarat,prim,82.38587827108984,75.5402503075279
2004,Gujarat,second,66.57184480763286,72.44619400384975
2004,Gujarat,tech,56.154732948384506,63.036652855869065
2004,Haryana,prim,79.42138092376543,81.34815520996517
2004,Haryana,second,67.3286853510574,67.65264199443591
2004,Haryana,tech,68.35562496584554,60.31041880677039
2004,Himachal Pradesh,prim,80.50887647366893,74.27157046706249
2004,Himachal Pradesh,second,71.7900462153525,73.71691394756226
2004,Himachal Pradesh,tech,67.50838421978307,57.06612559181935
2004,Jammu and Kashmir,prim,80.1300200936489,81.6663211797691
2004,Jammu and Kashmir,second,69.45771566469433,70.63467686967084
2004,Jammu and Kashmir,tech,55.92509864896805,61.44648995034319
2004,Jharkhand,prim,82.36236812480433,76.39740345369789
2004,Jharkhand,second,69.3486729210772,71.68364383519145
2004,Jharkhand,tech,57.71956597215419,56.649898432007824
2004,Karnataka,prim,77.53695905824183,79.11089862995594
2004,Karnataka,second,69.57155223843999,72.10206838466544
2004,Karnataka,tech,68.56977803823682,55.05845362995383
2004,Kerala,prim,74.09985899099145,80.38359806180493
2004,Kerala,second,71.10065088550365,64.3799683697661
2004,Kerala,tech,60.36163253971072,63.13866311446449
2004,Madhya Pradesh,prim,81.5367733921581,78.95254723631943
2004,Madhya Pradesh,second,69.23746132871503,64.38974435342365
2004,Madhya Pradesh,tech,68.87886153843016,56.755180047908254
2004,Maharashtra,prim,77.25619292206049,79.04678891008503
2004,Maharashtra,second,72.33079825211892,72.71634221015726
2004,Maharashtra,tech,58.461318191002704,63.70210078842689
2004,Manipur,prim,81.25196384627439,74.34005183814118
2004,Manipur,second,68.77079210826045,67.96499931916338
2004,Manipur,tech,61.7510424052534,55.13264505894628
2004,Meghalaya,prim,82.51643575402144,82.05071326023939
2004,Meghalaya,second,66.82194676531518,64.94877761491614
2004,Meghalaya,tech,57.92594617165111,60.696701188616245
